pathway,NbDirectPathwayStepProcess
http://www.reactome.org/biopax/91/48887#Pathway1456,2
http://www.reactome.org/biopax/91/48887#Pathway2219,4
http://www.reactome.org/biopax/91/48887#Pathway923,5
http://www.reactome.org/biopax/91/48887#Pathway837,10
http://www.reactome.org/biopax/91/48887#Pathway1326,2
http://www.reactome.org/biopax/91/48887#Pathway1108,1
http://www.reactome.org/biopax/91/48887#Pathway619,6
http://www.reactome.org/biopax/91/48887#Pathway2656,4
http://www.reactome.org/biopax/91/48887#Pathway2523,14
http://www.reactome.org/biopax/91/48887#Pathway391,8
http://www.reactome.org/biopax/91/48887#Pathway392,6
http://www.reactome.org/biopax/91/48887#Pathway2305,11
http://www.reactome.org/biopax/91/48887#Pathway2438,4
http://www.reactome.org/biopax/91/48887#Pathway1895,7
http://www.reactome.org/biopax/91/48887#Pathway1980,3
http://www.reactome.org/biopax/91/48887#Pathway922,2
http://www.reactome.org/biopax/91/48887#Pathway1411,2
http://www.reactome.org/biopax/91/48887#Pathway1762,4
http://www.reactome.org/biopax/91/48887#Pathway1544,7
http://www.reactome.org/biopax/91/48887#Pathway704,8
http://www.reactome.org/biopax/91/48887#Pathway174,19
http://www.reactome.org/biopax/91/48887#Pathway618,14
http://www.reactome.org/biopax/91/48887#Pathway1107,1
http://www.reactome.org/biopax/91/48887#Pathway2524,6
http://www.reactome.org/biopax/91/48887#Pathway2742,14
http://www.reactome.org/biopax/91/48887#Pathway2439,2
http://www.reactome.org/biopax/91/48887#Pathway2657,7
http://www.reactome.org/biopax/91/48887#Pathway2306,21
http://www.reactome.org/biopax/91/48887#Pathway1761,15
http://www.reactome.org/biopax/91/48887#Pathway1894,4
http://www.reactome.org/biopax/91/48887#Pathway173,16
http://www.reactome.org/biopax/91/48887#Pathway1410,2
http://www.reactome.org/biopax/91/48887#Pathway1543,3
http://www.reactome.org/biopax/91/48887#Pathway921,3
http://www.reactome.org/biopax/91/48887#Pathway703,2
http://www.reactome.org/biopax/91/48887#Pathway836,14
http://www.reactome.org/biopax/91/48887#Pathway1325,2
http://www.reactome.org/biopax/91/48887#Pathway1679,1
http://www.reactome.org/biopax/91/48887#Pathway1546,2
http://www.reactome.org/biopax/91/48887#Pathway1328,1
http://www.reactome.org/biopax/91/48887#Pathway171,36
http://www.reactome.org/biopax/91/48887#Pathway617,25
http://www.reactome.org/biopax/91/48887#Pathway2080,12
http://www.reactome.org/biopax/91/48887#Pathway2743,13
http://www.reactome.org/biopax/91/48887#Pathway2610,15
http://www.reactome.org/biopax/91/48887#Pathway2307,18
http://www.reactome.org/biopax/91/48887#Pathway2658,2
http://www.reactome.org/biopax/91/48887#Pathway2525,3
http://www.reactome.org/biopax/91/48887#Pathway1897,8
http://www.reactome.org/biopax/91/48887#Pathway1982,48
http://www.reactome.org/biopax/91/48887#Pathway1631,19
http://www.reactome.org/biopax/91/48887#Pathway172,16
http://www.reactome.org/biopax/91/48887#Pathway702,8
http://www.reactome.org/biopax/91/48887#Pathway835,12
http://www.reactome.org/biopax/91/48887#Pathway968,2
http://www.reactome.org/biopax/91/48887#Pathway1413,2
http://www.reactome.org/biopax/91/48887#Pathway1764,9
http://www.reactome.org/biopax/91/48887#Pathway749,6
http://www.reactome.org/biopax/91/48887#Pathway1109,1
http://www.reactome.org/biopax/91/48887#Pathway1327,1
http://www.reactome.org/biopax/91/48887#Pathway170,4
http://www.reactome.org/biopax/91/48887#Pathway2744,19
http://www.reactome.org/biopax/91/48887#Pathway2611,8
http://www.reactome.org/biopax/91/48887#Pathway2081,3
http://www.reactome.org/biopax/91/48887#Pathway2308,29
http://www.reactome.org/biopax/91/48887#Pathway2659,5
http://www.reactome.org/biopax/91/48887#Pathway2526,4
http://www.reactome.org/biopax/91/48887#Pathway1896,6
http://www.reactome.org/biopax/91/48887#Pathway701,23
http://www.reactome.org/biopax/91/48887#Pathway1763,6
http://www.reactome.org/biopax/91/48887#Pathway616,23
http://www.reactome.org/biopax/91/48887#Pathway1630,5
http://www.reactome.org/biopax/91/48887#Pathway1981,42
http://www.reactome.org/biopax/91/48887#Pathway1412,2
http://www.reactome.org/biopax/91/48887#Pathway1545,1
http://www.reactome.org/biopax/91/48887#Pathway1415,2
http://www.reactome.org/biopax/91/48887#Pathway1548,3
http://www.reactome.org/biopax/91/48887#Pathway1899,9
http://www.reactome.org/biopax/91/48887#Pathway2612,94
http://www.reactome.org/biopax/91/48887#Pathway2082,20
http://www.reactome.org/biopax/91/48887#Pathway2527,3
http://www.reactome.org/biopax/91/48887#Pathway2745,2
http://www.reactome.org/biopax/91/48887#Pathway2309,12
http://www.reactome.org/biopax/91/48887#Pathway1984,15
http://www.reactome.org/biopax/91/48887#Pathway700,1
http://www.reactome.org/biopax/91/48887#Pathway966,24
http://www.reactome.org/biopax/91/48887#Pathway833,32
http://www.reactome.org/biopax/91/48887#Pathway748,3
http://www.reactome.org/biopax/91/48887#Pathway1414,2
http://www.reactome.org/biopax/91/48887#Pathway529,3
http://www.reactome.org/biopax/91/48887#Pathway1329,1
http://www.reactome.org/biopax/91/48887#Pathway1898,1
http://www.reactome.org/biopax/91/48887#Pathway2083,11
http://www.reactome.org/biopax/91/48887#Pathway2528,5
http://www.reactome.org/biopax/91/48887#Pathway2613,6
http://www.reactome.org/biopax/91/48887#Pathway1850,1
http://www.reactome.org/biopax/91/48887#Pathway832,5
http://www.reactome.org/biopax/91/48887#Pathway614,21
http://www.reactome.org/biopax/91/48887#Pathway1765,5
http://www.reactome.org/biopax/91/48887#Pathway1632,19
http://www.reactome.org/biopax/91/48887#Pathway2258,7
http://www.reactome.org/biopax/91/48887#Pathway2125,14
http://www.reactome.org/biopax/91/48887#Pathway2210,6
http://www.reactome.org/biopax/91/48887#Pathway2343,8
http://www.reactome.org/biopax/91/48887#Pathway2476,5
http://www.reactome.org/biopax/91/48887#Pathway2694,8
http://www.reactome.org/biopax/91/48887#Pathway1809,4
http://www.reactome.org/biopax/91/48887#Pathway39,11
http://www.reactome.org/biopax/91/48887#Pathway1582,36
http://www.reactome.org/biopax/91/48887#Pathway1364,4
http://www.reactome.org/biopax/91/48887#Pathway964,32
http://www.reactome.org/biopax/91/48887#Pathway1231,2
http://www.reactome.org/biopax/91/48887#Pathway831,4
http://www.reactome.org/biopax/91/48887#Pathway1497,5
http://www.reactome.org/biopax/91/48887#Pathway528,11
http://www.reactome.org/biopax/91/48887#Pathway746,7
http://www.reactome.org/biopax/91/48887#Pathway879,75
http://www.reactome.org/biopax/91/48887#Pathway1279,2
http://www.reactome.org/biopax/91/48887#Pathway1146,1
http://www.reactome.org/biopax/91/48887#Pathway613,12
http://www.reactome.org/biopax/91/48887#Pathway2126,12
http://www.reactome.org/biopax/91/48887#Pathway309,17
http://www.reactome.org/biopax/91/48887#Pathway2211,4
http://www.reactome.org/biopax/91/48887#Pathway2344,11
http://www.reactome.org/biopax/91/48887#Pathway2695,6
http://www.reactome.org/biopax/91/48887#Pathway2562,72
http://www.reactome.org/biopax/91/48887#Pathway2477,7
http://www.reactome.org/biopax/91/48887#Pathway1808,2
http://www.reactome.org/biopax/91/48887#Pathway1012,8
http://www.reactome.org/biopax/91/48887#Pathway612,16
http://www.reactome.org/biopax/91/48887#Pathway1145,1
http://www.reactome.org/biopax/91/48887#Pathway1363,4
http://www.reactome.org/biopax/91/48887#Pathway830,21
http://www.reactome.org/biopax/91/48887#Pathway1230,2
http://www.reactome.org/biopax/91/48887#Pathway745,18
http://www.reactome.org/biopax/91/48887#Pathway878,16
http://www.reactome.org/biopax/91/48887#Pathway527,7
http://www.reactome.org/biopax/91/48887#Pathway1278,2
http://www.reactome.org/biopax/91/48887#Pathway2127,8
http://www.reactome.org/biopax/91/48887#Pathway2212,29
http://www.reactome.org/biopax/91/48887#Pathway2696,3
http://www.reactome.org/biopax/91/48887#Pathway2345,19
http://www.reactome.org/biopax/91/48887#Pathway2478,12
http://www.reactome.org/biopax/91/48887#Pathway1233,2
http://www.reactome.org/biopax/91/48887#Pathway611,19
http://www.reactome.org/biopax/91/48887#Pathway1100,2
http://www.reactome.org/biopax/91/48887#Pathway1451,2
http://www.reactome.org/biopax/91/48887#Pathway1584,5
http://www.reactome.org/biopax/91/48887#Pathway659,1
http://www.reactome.org/biopax/91/48887#Pathway1499,2
http://www.reactome.org/biopax/91/48887#Pathway308,12
http://www.reactome.org/biopax/91/48887#Pathway526,5
http://www.reactome.org/biopax/91/48887#Pathway2213,24
http://www.reactome.org/biopax/91/48887#Pathway2128,8
http://www.reactome.org/biopax/91/48887#Pathway2564,3
http://www.reactome.org/biopax/91/48887#Pathway2479,7
http://www.reactome.org/biopax/91/48887#Pathway2697,14
http://www.reactome.org/biopax/91/48887#Pathway2346,5
http://www.reactome.org/biopax/91/48887#Pathway1583,10
http://www.reactome.org/biopax/91/48887#Pathway1450,2
http://www.reactome.org/biopax/91/48887#Pathway1232,2
http://www.reactome.org/biopax/91/48887#Pathway610,3
http://www.reactome.org/biopax/91/48887#Pathway743,7
http://www.reactome.org/biopax/91/48887#Pathway1365,2
http://www.reactome.org/biopax/91/48887#Pathway876,2
http://www.reactome.org/biopax/91/48887#Pathway1498,8
http://www.reactome.org/biopax/91/48887#Pathway307,10
http://www.reactome.org/biopax/91/48887#Pathway1147,1
http://www.reactome.org/biopax/91/48887#Pathway658,4
http://www.reactome.org/biopax/91/48887#Pathway1014,29
http://www.reactome.org/biopax/91/48887#Pathway525,7
http://www.reactome.org/biopax/91/48887#Pathway2214,3
http://www.reactome.org/biopax/91/48887#Pathway2650,6
http://www.reactome.org/biopax/91/48887#Pathway2347,18
http://www.reactome.org/biopax/91/48887#Pathway2698,4
http://www.reactome.org/biopax/91/48887#Pathway2565,9
http://www.reactome.org/biopax/91/48887#Pathway524,16
http://www.reactome.org/biopax/91/48887#Pathway1671,2
http://www.reactome.org/biopax/91/48887#Pathway742,2
http://www.reactome.org/biopax/91/48887#Pathway1320,1
http://www.reactome.org/biopax/91/48887#Pathway875,12
http://www.reactome.org/biopax/91/48887#Pathway1453,2
http://www.reactome.org/biopax/91/48887#Pathway2129,10
http://www.reactome.org/biopax/91/48887#Pathway1586,12
http://www.reactome.org/biopax/91/48887#Pathway1368,1
http://www.reactome.org/biopax/91/48887#Pathway1235,2
http://www.reactome.org/biopax/91/48887#Pathway1102,2
http://www.reactome.org/biopax/91/48887#Pathway306,14
http://www.reactome.org/biopax/91/48887#Pathway2215,18
http://www.reactome.org/biopax/91/48887#Pathway2300,26
http://www.reactome.org/biopax/91/48887#Pathway2651,6
http://www.reactome.org/biopax/91/48887#Pathway2699,17
http://www.reactome.org/biopax/91/48887#Pathway2348,5
http://www.reactome.org/biopax/91/48887#Pathway2433,5
http://www.reactome.org/biopax/91/48887#Pathway2566,11
http://www.reactome.org/biopax/91/48887#Pathway656,12
http://www.reactome.org/biopax/91/48887#Pathway741,7
http://www.reactome.org/biopax/91/48887#Pathway1101,25
http://www.reactome.org/biopax/91/48887#Pathway1670,1
http://www.reactome.org/biopax/91/48887#Pathway874,6
http://www.reactome.org/biopax/91/48887#Pathway523,11
http://www.reactome.org/biopax/91/48887#Pathway1452,2
http://www.reactome.org/biopax/91/48887#Pathway1585,12
http://www.reactome.org/biopax/91/48887#Pathway1149,1
http://www.reactome.org/biopax/91/48887#Pathway789,43
http://www.reactome.org/biopax/91/48887#Pathway1016,29
http://www.reactome.org/biopax/91/48887#Pathway1367,2
http://www.reactome.org/biopax/91/48887#Pathway1234,2
http://www.reactome.org/biopax/91/48887#Pathway438,20
http://www.reactome.org/biopax/91/48887#Pathway2301,7
http://www.reactome.org/biopax/91/48887#Pathway2434,8
http://www.reactome.org/biopax/91/48887#Pathway2349,8
http://www.reactome.org/biopax/91/48887#Pathway219,29
http://www.reactome.org/biopax/91/48887#Pathway740,6
http://www.reactome.org/biopax/91/48887#Pathway873,10
http://www.reactome.org/biopax/91/48887#Pathway655,46
http://www.reactome.org/biopax/91/48887#Pathway522,9
http://www.reactome.org/biopax/91/48887#Pathway1673,6
http://www.reactome.org/biopax/91/48887#Pathway1540,3
http://www.reactome.org/biopax/91/48887#Pathway1237,2
http://www.reactome.org/biopax/91/48887#Pathway1322,2
http://www.reactome.org/biopax/91/48887#Pathway1104,1
http://www.reactome.org/biopax/91/48887#Pathway1455,2
http://www.reactome.org/biopax/91/48887#Pathway437,16
http://www.reactome.org/biopax/91/48887#Pathway1588,5
http://www.reactome.org/biopax/91/48887#Pathway1891,2
http://www.reactome.org/biopax/91/48887#Pathway1018,1
http://www.reactome.org/biopax/91/48887#Pathway2520,5
http://www.reactome.org/biopax/91/48887#Pathway2435,4
http://www.reactome.org/biopax/91/48887#Pathway2653,5
http://www.reactome.org/biopax/91/48887#Pathway218,21
http://www.reactome.org/biopax/91/48887#Pathway872,6
http://www.reactome.org/biopax/91/48887#Pathway303,24
http://www.reactome.org/biopax/91/48887#Pathway654,2
http://www.reactome.org/biopax/91/48887#Pathway521,8
http://www.reactome.org/biopax/91/48887#Pathway1321,1
http://www.reactome.org/biopax/91/48887#Pathway1672,2
http://www.reactome.org/biopax/91/48887#Pathway1587,9
http://www.reactome.org/biopax/91/48887#Pathway1454,2
http://www.reactome.org/biopax/91/48887#Pathway1236,2
http://www.reactome.org/biopax/91/48887#Pathway2217,16
http://www.reactome.org/biopax/91/48887#Pathway1890,4
http://www.reactome.org/biopax/91/48887#Pathway1369,1
http://www.reactome.org/biopax/91/48887#Pathway569,8
