subject,predicate,object
reactome:Pathway2301,abstraction:HasComponent,reactome:Pathway2336
reactome:Pathway2301,abstraction:HasComponent,reactome:Pathway2400
reactome:Pathway2301,abstraction:HasComponent,reactome:Pathway2372
reactome:Pathway2301,abstraction:HasComponent,reactome:Pathway2304
reactome:Pathway2301,abstraction:HasComponent,reactome:Pathway2397
reactome:Pathway2301,abstraction:HasComponent,reactome:Pathway2378
reactome:Pathway2301,abstraction:HasComponent,reactome:Pathway2339
reactome:Pathway2301,abstraction:HasComponent,reactome:Pathway2305
reactome:Pathway2301,abstraction:HasComponent,reactome:Pathway2403
reactome:Pathway1151,abstraction:HasComponent,reactome:Pathway1156
reactome:Pathway1151,abstraction:HasComponent,reactome:Pathway1152
reactome:Pathway1151,abstraction:HasComponent,reactome:Pathway1153
reactome:Pathway1151,abstraction:HasComponent,reactome:Pathway1154
reactome:Pathway1151,abstraction:HasComponent,reactome:Pathway1155
reactome:Pathway301,abstraction:HasComponent,reactome:Pathway302
reactome:Pathway1358,abstraction:HasComponent,reactome:Pathway1359
reactome:Pathway1358,abstraction:HasComponent,reactome:Pathway1361
reactome:Pathway1358,abstraction:HasComponent,reactome:Pathway1363
reactome:Pathway1358,abstraction:HasComponent,reactome:Pathway1360
reactome:Pathway1358,abstraction:HasComponent,reactome:Pathway1362
reactome:Pathway333,abstraction:HasComponent,reactome:Pathway334
reactome:Pathway70,abstraction:HasComponent,reactome:Pathway71
reactome:Pathway70,abstraction:HasComponent,reactome:Pathway72
reactome:Pathway2190,abstraction:HasComponent,reactome:Pathway2191
reactome:Pathway1635,abstraction:HasComponent,reactome:Pathway1640
reactome:Pathway1635,abstraction:HasComponent,reactome:Pathway1636
reactome:Pathway1635,abstraction:HasComponent,reactome:Pathway1637
reactome:Pathway1635,abstraction:HasComponent,reactome:Pathway1651
reactome:Pathway365,abstraction:HasComponent,reactome:Pathway366
reactome:Pathway2610,abstraction:HasComponent,reactome:Pathway2642
reactome:Pathway2610,abstraction:HasComponent,reactome:Pathway2619
reactome:Pathway2610,abstraction:HasComponent,reactome:Pathway2647
reactome:Pathway2610,abstraction:HasComponent,reactome:Pathway2621
reactome:Pathway2610,abstraction:HasComponent,reactome:Pathway2635
reactome:Pathway2610,abstraction:HasComponent,reactome:Pathway2626
reactome:Pathway2610,abstraction:HasComponent,reactome:Pathway2611
reactome:Pathway2610,abstraction:HasComponent,reactome:Pathway2648
reactome:Pathway1169,abstraction:HasComponent,reactome:Pathway1173
reactome:Pathway1169,abstraction:HasComponent,reactome:Pathway1171
reactome:Pathway1169,abstraction:HasComponent,reactome:Pathway1170
reactome:Pathway1169,abstraction:HasComponent,reactome:Pathway1172
reactome:Pathway2397,abstraction:HasComponent,reactome:Pathway2398
reactome:Pathway2397,abstraction:HasComponent,reactome:Pathway2399
reactome:Pathway144,abstraction:HasComponent,reactome:Pathway145
reactome:Pathway144,abstraction:HasComponent,reactome:Pathway155
reactome:Pathway144,abstraction:HasComponent,reactome:Pathway160
reactome:Pathway56,abstraction:HasComponent,reactome:Pathway61
reactome:Pathway56,abstraction:HasComponent,reactome:Pathway58
reactome:Pathway56,abstraction:HasComponent,reactome:Pathway57
reactome:Pathway1414,abstraction:HasComponent,reactome:Pathway1416
reactome:Pathway1414,abstraction:HasComponent,reactome:Pathway1417
reactome:Pathway1414,abstraction:HasComponent,reactome:Pathway1418
reactome:Pathway1414,abstraction:HasComponent,reactome:Pathway1415
reactome:Pathway2642,abstraction:HasComponent,reactome:Pathway2644
reactome:Pathway2642,abstraction:HasComponent,reactome:Pathway2643
reactome:Pathway2642,abstraction:HasComponent,reactome:Pathway2645
reactome:Pathway2642,abstraction:HasComponent,reactome:Pathway2646
reactome:Pathway1912,abstraction:HasComponent,reactome:Pathway1913
reactome:Pathway1912,abstraction:HasComponent,reactome:Pathway1927
reactome:Pathway1912,abstraction:HasComponent,reactome:Pathway1922
reactome:Pathway1912,abstraction:HasComponent,reactome:Pathway1915
reactome:Pathway1912,abstraction:HasComponent,reactome:Pathway1921
reactome:Pathway1912,abstraction:HasComponent,reactome:Pathway1914
reactome:Pathway1912,abstraction:HasComponent,reactome:Pathway1918
reactome:Pathway642,abstraction:HasComponent,reactome:Pathway643
reactome:Pathway2176,abstraction:HasComponent,reactome:Pathway2181
reactome:Pathway2176,abstraction:HasComponent,reactome:Pathway2182
reactome:Pathway2176,abstraction:HasComponent,reactome:Pathway2177
reactome:Pathway1446,abstraction:HasComponent,reactome:Pathway1450
reactome:Pathway1446,abstraction:HasComponent,reactome:Pathway1447
reactome:Pathway1446,abstraction:HasComponent,reactome:Pathway1449
reactome:Pathway1990,abstraction:HasComponent,reactome:Pathway1991
reactome:Pathway1699,abstraction:HasComponent,reactome:Pathway1704
reactome:Pathway1699,abstraction:HasComponent,reactome:Pathway1700
reactome:Pathway1699,abstraction:HasComponent,reactome:Pathway1702
reactome:Pathway1699,abstraction:HasComponent,reactome:Pathway1701
reactome:Pathway1271,abstraction:HasComponent,reactome:Pathway1272
reactome:Pathway2200,abstraction:HasComponent,reactome:Pathway2203
reactome:Pathway2200,abstraction:HasComponent,reactome:Pathway2202
reactome:Pathway2200,abstraction:HasComponent,reactome:Pathway2201
reactome:Pathway200,abstraction:HasComponent,reactome:Pathway209
reactome:Pathway200,abstraction:HasComponent,reactome:Pathway201
reactome:Pathway200,abstraction:HasComponent,reactome:Pathway214
reactome:Pathway200,abstraction:HasComponent,reactome:Pathway222
reactome:Pathway453,abstraction:HasComponent,reactome:Pathway454
reactome:Pathway9,abstraction:HasComponent,reactome:Pathway10
reactome:Pathway9,abstraction:HasComponent,reactome:Pathway42
reactome:Pathway9,abstraction:HasComponent,reactome:Pathway15
reactome:Pathway9,abstraction:HasComponent,reactome:Pathway35
reactome:Pathway1004,abstraction:HasComponent,reactome:Pathway1008
reactome:Pathway1004,abstraction:HasComponent,reactome:Pathway1012
reactome:Pathway1004,abstraction:HasComponent,reactome:Pathway1007
reactome:Pathway1004,abstraction:HasComponent,reactome:Pathway1006
reactome:Pathway1004,abstraction:HasComponent,reactome:Pathway1005
reactome:Pathway1004,abstraction:HasComponent,reactome:Pathway1011
reactome:Pathway1004,abstraction:HasComponent,reactome:Pathway1010
reactome:Pathway1004,abstraction:HasComponent,reactome:Pathway1009
reactome:Pathway1257,abstraction:HasComponent,reactome:Pathway1260
reactome:Pathway1257,abstraction:HasComponent,reactome:Pathway1259
reactome:Pathway1257,abstraction:HasComponent,reactome:Pathway1258
reactome:Pathway1502,abstraction:HasComponent,reactome:Pathway1504
reactome:Pathway1502,abstraction:HasComponent,reactome:Pathway1507
reactome:Pathway1502,abstraction:HasComponent,reactome:Pathway1510
reactome:Pathway1502,abstraction:HasComponent,reactome:Pathway1505
reactome:Pathway1502,abstraction:HasComponent,reactome:Pathway1509
reactome:Pathway1502,abstraction:HasComponent,reactome:Pathway1506
reactome:Pathway1502,abstraction:HasComponent,reactome:Pathway1508
reactome:Pathway1502,abstraction:HasComponent,reactome:Pathway1503
reactome:Pathway1502,abstraction:HasComponent,reactome:Pathway1512
reactome:Pathway232,abstraction:HasComponent,reactome:Pathway233
reactome:Pathway232,abstraction:HasComponent,reactome:Pathway234
reactome:Pathway2439,abstraction:HasComponent,reactome:Pathway2440
reactome:Pathway2439,abstraction:HasComponent,reactome:Pathway2442
reactome:Pathway2439,abstraction:HasComponent,reactome:Pathway2441
reactome:Pathway1289,abstraction:HasComponent,reactome:Pathway1290
reactome:Pathway1289,abstraction:HasComponent,reactome:Pathway1293
reactome:Pathway730,abstraction:HasComponent,reactome:Pathway732
reactome:Pathway730,abstraction:HasComponent,reactome:Pathway731
reactome:Pathway730,abstraction:HasComponent,reactome:Pathway733
reactome:Pathway730,abstraction:HasComponent,reactome:Pathway734
reactome:Pathway2264,abstraction:HasComponent,reactome:Pathway2265
reactome:Pathway264,abstraction:HasComponent,reactome:Pathway274
reactome:Pathway264,abstraction:HasComponent,reactome:Pathway271
reactome:Pathway264,abstraction:HasComponent,reactome:Pathway266
reactome:Pathway264,abstraction:HasComponent,reactome:Pathway268
reactome:Pathway264,abstraction:HasComponent,reactome:Pathway273
reactome:Pathway264,abstraction:HasComponent,reactome:Pathway267
reactome:Pathway264,abstraction:HasComponent,reactome:Pathway272
reactome:Pathway264,abstraction:HasComponent,reactome:Pathway265
reactome:Pathway1068,abstraction:HasComponent,reactome:Pathway1069
reactome:Pathway218,abstraction:HasComponent,reactome:Pathway221
reactome:Pathway218,abstraction:HasComponent,reactome:Pathway220
reactome:Pathway218,abstraction:HasComponent,reactome:Pathway219
reactome:Pathway1598,abstraction:HasComponent,reactome:Pathway1599
reactome:Pathway2573,abstraction:HasComponent,reactome:Pathway2574
reactome:Pathway2573,abstraction:HasComponent,reactome:Pathway2575
reactome:Pathway2573,abstraction:HasComponent,reactome:Pathway2576
reactome:Pathway527,abstraction:HasComponent,reactome:Pathway530
reactome:Pathway527,abstraction:HasComponent,reactome:Pathway528
reactome:Pathway527,abstraction:HasComponent,reactome:Pathway529
reactome:Pathway11,abstraction:HasComponent,reactome:Pathway13
reactome:Pathway11,abstraction:HasComponent,reactome:Pathway12
reactome:Pathway2306,abstraction:HasComponent,reactome:Pathway2307
reactome:Pathway2559,abstraction:HasComponent,reactome:Pathway2561
reactome:Pathway2559,abstraction:HasComponent,reactome:Pathway2560
reactome:Pathway2131,abstraction:HasComponent,reactome:Pathway2132
reactome:Pathway2131,abstraction:HasComponent,reactome:Pathway2136
reactome:Pathway2384,abstraction:HasComponent,reactome:Pathway2389
reactome:Pathway2384,abstraction:HasComponent,reactome:Pathway2385
reactome:Pathway559,abstraction:HasComponent,reactome:Pathway560
reactome:Pathway131,abstraction:HasComponent,reactome:Pathway132
reactome:Pathway2163,abstraction:HasComponent,reactome:Pathway2164
reactome:Pathway1608,abstraction:HasComponent,reactome:Pathway1609
reactome:Pathway163,abstraction:HasComponent,reactome:Pathway164
reactome:Pathway1433,abstraction:HasComponent,reactome:Pathway1434
reactome:Pathway1433,abstraction:HasComponent,reactome:Pathway1435
reactome:Pathway1433,abstraction:HasComponent,reactome:Pathway1437
reactome:Pathway1433,abstraction:HasComponent,reactome:Pathway1436
reactome:Pathway2661,abstraction:HasComponent,reactome:Pathway2662
reactome:Pathway1686,abstraction:HasComponent,reactome:Pathway1694
reactome:Pathway1686,abstraction:HasComponent,reactome:Pathway1687
reactome:Pathway29,abstraction:HasComponent,reactome:Pathway30
reactome:Pathway2195,abstraction:HasComponent,reactome:Pathway2196
reactome:Pathway1931,abstraction:HasComponent,reactome:Pathway2046
reactome:Pathway1931,abstraction:HasComponent,reactome:Pathway2045
reactome:Pathway1931,abstraction:HasComponent,reactome:Pathway2044
reactome:Pathway1931,abstraction:HasComponent,reactome:Pathway2043
reactome:Pathway1931,abstraction:HasComponent,reactome:Pathway1954
reactome:Pathway1931,abstraction:HasComponent,reactome:Pathway2047
reactome:Pathway1931,abstraction:HasComponent,reactome:Pathway1932
reactome:Pathway1931,abstraction:HasComponent,reactome:Pathway2034
reactome:Pathway1931,abstraction:HasComponent,reactome:Pathway1963
reactome:Pathway2693,abstraction:HasComponent,reactome:Pathway2694
reactome:Pathway1290,abstraction:HasComponent,reactome:Pathway1292
reactome:Pathway1290,abstraction:HasComponent,reactome:Pathway1291
reactome:Pathway440,abstraction:HasComponent,reactome:Pathway467
reactome:Pathway440,abstraction:HasComponent,reactome:Pathway459
reactome:Pathway440,abstraction:HasComponent,reactome:Pathway473
reactome:Pathway440,abstraction:HasComponent,reactome:Pathway499
reactome:Pathway440,abstraction:HasComponent,reactome:Pathway441
reactome:Pathway440,abstraction:HasComponent,reactome:Pathway489
reactome:Pathway440,abstraction:HasComponent,reactome:Pathway502
reactome:Pathway1710,abstraction:HasComponent,reactome:Pathway1598
reactome:Pathway1419,abstraction:HasComponent,reactome:Pathway1408
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway2027
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway1996
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway2024
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway2032
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway2000
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway2018
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway2028
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway1964
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway2029
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway2030
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway2031
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway1977
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway1973
reactome:Pathway1963,abstraction:HasComponent,reactome:Pathway2033
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway656
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway661
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway651
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway660
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway650
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway654
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway653
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway652
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway658
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway648
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway655
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway657
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway659
reactome:Pathway647,abstraction:HasComponent,reactome:Pathway649
reactome:Pathway1023,abstraction:HasComponent,reactome:Pathway1026
reactome:Pathway1023,abstraction:HasComponent,reactome:Pathway1025
reactome:Pathway1023,abstraction:HasComponent,reactome:Pathway1024
reactome:Pathway2679,abstraction:HasComponent,reactome:Pathway2681
reactome:Pathway2679,abstraction:HasComponent,reactome:Pathway2680
reactome:Pathway2251,abstraction:HasComponent,reactome:Pathway2253
reactome:Pathway2251,abstraction:HasComponent,reactome:Pathway2252
reactome:Pathway1276,abstraction:HasComponent,reactome:Pathway1277
reactome:Pathway426,abstraction:HasComponent,reactome:Pathway427
reactome:Pathway426,abstraction:HasComponent,reactome:Pathway428
reactome:Pathway1521,abstraction:HasComponent,reactome:Pathway1483
reactome:Pathway1774,abstraction:HasComponent,reactome:Pathway1788
reactome:Pathway1774,abstraction:HasComponent,reactome:Pathway1781
reactome:Pathway1774,abstraction:HasComponent,reactome:Pathway1784
reactome:Pathway1774,abstraction:HasComponent,reactome:Pathway1780
reactome:Pathway1774,abstraction:HasComponent,reactome:Pathway1785
reactome:Pathway1774,abstraction:HasComponent,reactome:Pathway1775
reactome:Pathway1774,abstraction:HasComponent,reactome:Pathway1776
reactome:Pathway2205,abstraction:HasComponent,reactome:Pathway2209
reactome:Pathway2205,abstraction:HasComponent,reactome:Pathway2211
reactome:Pathway2205,abstraction:HasComponent,reactome:Pathway2212
reactome:Pathway2205,abstraction:HasComponent,reactome:Pathway2207
reactome:Pathway2205,abstraction:HasComponent,reactome:Pathway2210
reactome:Pathway2205,abstraction:HasComponent,reactome:Pathway2206
reactome:Pathway2205,abstraction:HasComponent,reactome:Pathway2208
reactome:Pathway205,abstraction:HasComponent,reactome:Pathway207
reactome:Pathway205,abstraction:HasComponent,reactome:Pathway206
reactome:Pathway205,abstraction:HasComponent,reactome:Pathway208
reactome:Pathway1728,abstraction:HasComponent,reactome:Pathway1729
reactome:Pathway1728,abstraction:HasComponent,reactome:Pathway1730
reactome:Pathway1300,abstraction:HasComponent,reactome:Pathway1327
reactome:Pathway1300,abstraction:HasComponent,reactome:Pathway1313
reactome:Pathway1300,abstraction:HasComponent,reactome:Pathway1314
reactome:Pathway1300,abstraction:HasComponent,reactome:Pathway1301
reactome:Pathway2062,abstraction:HasComponent,reactome:Pathway2064
reactome:Pathway2062,abstraction:HasComponent,reactome:Pathway2063
